"vendor_id","product_count","rank"
"81916cd3-1ca4-4218-853d-76873c7c7ea2","99","2"
"c91509ab-7ad8-4637-8164-735a96549f3b","99","2"
"78426b68-5a47-4e0e-8da2-175e76d41e4d","99","2"
"1ade71e4-6928-4f8c-86c0-f2aedc9ae7e5","99","2"
"f1373a76-f08d-473a-8a6c-bae6b4ac2364","99","2"
"eb403bb0-f214-4f92-af62-3a96a21a4e1b","99","2"
"4b59708f-0adc-47a8-adac-1fbe8076d648","99","2"
"2d76939a-5071-45ae-b2a0-c0c791ad7f5b","99","2"
"cff42217-c068-4007-ada4-882ecb0de1f4","99","2"
"5b09b717-57c8-49db-b01c-fc41f5ec4570","99","2"
"57604eb8-921d-4859-ae63-a80ea4f91b58","99","2"
"88ae5a8d-7394-44cb-a04e-fd96d2eba7d1","99","2"
"e286018f-6e81-43ed-a241-5a5fe9ec9cdf","99","2"
"05d9bc70-a296-4aa5-a4f9-eaba2a4fc347","99","2"
"0911f14e-4965-4e4e-a462-9517acce8269","99","2"
"ccdfbe96-e437-4407-bc3b-6913bee94e29","99","2"
"df459c41-787b-42fd-857c-698bcddd83f6","99","2"
"f63b7a16-081c-4fd3-b893-8f3cb38a83e5","99","2"
"1ac62123-e517-482d-bd01-c98b6b9cb66c","99","2"
"34453371-89be-4177-8b16-2dd3ad3a63c4","99","2"
"2c27a233-b9e9-4345-a666-f4593022b563","99","2"
"9649400d-c836-4026-918e-e163317b545e","99","2"
"335a2de2-f36d-45c0-9800-45348b131a2e","99","2"
"fb5ada76-ab10-4538-9aa6-953e7f870930","99","2"
"419f1cc1-a07c-4882-b6aa-1c25afa8dd43","99","2"
"142961ca-4689-4859-a41e-e40cc65222a1","99","2"
"8eff7ba0-5ce3-4908-8148-16683550e8ac","99","2"
"fd19d3f0-95bb-4699-8023-252f32a82361","99","2"
"42b4344b-c60c-4361-8a87-f30e893aa63d","99","2"
"a0fc89cd-3f28-43e8-8ba1-82e8eb253ef8","99","2"
"061f8af3-3e64-40bb-9621-5a1c78baa1be","99","2"
"8922036d-9d90-4a09-8f68-c14a42254232","99","2"
"2efe27e9-1f80-4430-8ab1-45cbda84bf99","99","2"
"79cc4374-fa8d-4402-aeb0-c42b1b9d671d","99","2"
"698a03d5-2373-452e-a8e3-9d2f1989f606","99","2"
"2295c048-e922-4d33-8f70-5ecfe3df232d","99","2"
"be5cdbb9-77e5-447d-83b5-921c2b5a3645","99","2"
"dacafc29-f547-4a52-bf58-f684d12aad3e","99","2"
"06abe069-a58b-4406-9906-b0ab81f87c17","99","2"
"8bf0a418-8e38-47f8-895a-f0821cfdcea7","99","2"
"2f842f08-722f-40f1-add9-9b18fed2c9cd","99","2"
"4857d1de-c685-4a6c-bf27-52eddb03bfde","99","2"
"9fbea194-f865-4a4d-bda4-8955f99866f5","99","2"
"62dab8cc-52d0-4318-b0b5-b40043c7646c","99","2"
"1e71d045-d50e-479a-b450-31d4894ec53f","99","2"
"c78ccf2c-4058-409f-ab56-0e539663584b","99","2"
"d88c2db1-cfa4-484b-b9d7-e09125435c95","99","2"
"8b72e1b7-c58d-403e-b7b0-e213cb1b99f4","99","2"
"43786043-900c-4267-842d-633c403c6f61","99","2"
"fbb337dd-b87e-4340-99bf-3e4d2ba06bf9","99","2"
"c12e22fc-3c09-409d-9a7b-bb6a1fd28ed8","99","2"
"3b2b6979-b49c-40d0-8752-cc8a68073562","99","2"
"e2d1f260-46ab-40f9-9495-47ccef20aff3","99","2"
"42f9aeba-87b9-4619-8d5e-3184e6aa9e02","99","2"
"b48bacf1-1b59-4812-a80d-cbaa0e5a70a4","99","2"
"f3c9dfa0-4991-4a31-b79f-37100b5cbc7a","99","2"
"e1d97f40-3117-48a0-893b-7f125300296b","99","2"
"64cd51b5-a84c-4019-9c5b-79c3ed1d3047","99","2"
"624ba4b0-d014-47c9-891b-3e0f2f597833","99","2"
"04e1138d-81eb-4859-9b54-de0731034eb2","99","2"
"74f20fef-c6db-42cf-9119-ea7ceb6723f7","99","2"
"1025c873-f02e-4070-918a-2d3e455446a2","99","2"
"0193e3f7-f65d-4c38-b707-3e2504ff4dbb","99","2"
"3c17a710-1c0c-4009-a8cd-5f0ebb01384d","99","2"
"aca07639-9b01-4849-aae2-eacccacc63ac","99","2"
"4f889a11-785c-4f26-9d84-6e8bbfeea79f","99","2"
"6ccea5b8-b32c-4c15-a0d2-d788d4fce987","99","2"
"c30995e6-4c3f-4610-a09c-c70604f91a4b","99","2"
"d3a74be5-aaac-487b-942d-248ed4b1e828","99","2"
"99ec8dbf-2ec5-4a6b-a12c-ffde766ad47a","99","2"
"534b996d-9a52-4cfb-8321-2dffc1479bfc","99","2"
"b9aafe7b-a5cc-4d71-980b-3cfeb8827c0d","99","2"
"4c480d4a-0778-4978-a14a-2ca748de0b06","99","2"
"c3b7e9c2-7a79-4125-a2e1-7fd932429934","99","2"
"5658fbd5-bbbc-46e2-80c6-aef4d6adaa20","99","2"
"8d643d39-4017-4db7-81ef-3ab7fc028372","99","2"
"911ceb03-01f5-4274-a2f5-dc3a68b231b1","99","2"
"81ca658a-2036-44d3-9dca-cad93c059a97","99","2"
"d715872b-f2c1-4fac-904a-da64eda82b03","99","2"
"df7b4242-c5b6-4247-9e07-eb9ad7ef1992","99","2"
"70fd8be9-e945-45de-9144-b5565f47250d","99","2"
"8e011396-abc0-4220-a106-f60f4aa645d2","99","2"
"18169e85-f74b-4e7e-960d-1707e6a72b64","99","2"
"880da4fd-b0ef-40cf-a06e-3d3f26bdaaec","99","2"
"7bf09ccc-eaa9-48a2-ad1d-341fcd63a56b","99","2"
"5b9cd50a-7cc0-4af9-a3a1-a6e7dd5da96d","99","2"
"76d5e198-f41a-4a54-a467-0e7da136906f","99","2"
"94d27816-64e7-4756-9ccd-c3b48aade216","99","2"
"57702e5c-349e-4445-b143-c6dd72b5bba1","99","2"
"f5e2eded-fc18-4f53-b50c-dee80df496b0","99","2"
"d15b7110-3925-4c7b-91c3-481dc8679ef5","99","2"
"3b299952-b364-4a8e-9896-af7a0ca6424a","99","2"
"714efd5b-b0ab-485f-846f-a0c6ee8544c4","99","2"
"2fd003a7-b96d-4bb3-b8a8-0797b9ea77b8","99","2"
"4c5fc23a-b55b-4e44-bc9f-ff5b156d2035","99","2"
"1ae45317-e03e-48fb-8256-1cf5f775d23b","99","2"
"f78c5977-69fe-425e-9e0f-4635aad8b1a9","99","2"
"bb876c37-7bc8-4bb3-a5c2-6ea2ac202142","99","2"
"f69efa76-9f7e-4ea7-9373-69187e427924","99","2"
"1cfb989c-0b90-4185-824b-198fec53dc44","99","2"
"7ea3b76a-5f38-44c6-8ba0-9bf25957728f","99","2"
"b0407564-5ff6-4431-ae0c-aaca4270c4de","99","2"
"308b3bbc-e92a-4726-a8a5-eb14f3db4804","99","2"
"4ebb7153-6225-4e4e-ad3b-67761c8892f6","99","2"
"b337bd51-4018-4150-9d92-3695889a742b","99","2"
"fb76e974-0ad0-43e2-82fa-fca6e4c68408","99","2"
"50a5e005-fd6b-4ac9-ab88-084a8a78fe4d","99","2"
"2b2353cd-92b5-4031-8981-e9c89750d04b","99","2"
"dc55f351-7f90-4e6c-bc05-d56bd93aef05","99","2"
"052b8d29-cb8a-4e1c-a09a-0495329fee60","99","2"
"9e97e233-c8d3-42b2-af01-fb8981b37952","99","2"
"6e08069a-98d2-414b-9518-a31cc965e129","99","2"
"b51631ae-2d24-4617-a4f3-39166f00a475","99","2"
"33ea7d11-4f1a-483c-a1bb-badc1cc7fcc8","99","2"
"f45d5afa-1773-453e-a8b2-566f66092e50","99","2"
"59878b1d-3c48-4663-88e2-5db46f03eb79","99","2"
"62f7cb0c-5d1b-44ae-af92-11939889d78c","99","2"
"54dffc64-d40b-424d-9460-f26e71513a29","99","2"
"e3abd02f-11eb-489e-91e4-e6680fde44aa","99","2"
"4ea0acf1-c766-4a39-9727-a8f0238e3fd3","99","2"
"3374f934-3ada-415b-9e12-ead86d0e833c","99","2"
"97c642ba-b589-456b-b807-431c6122ade6","99","2"
"357a2959-b2d0-42a5-b590-634bf3e1be85","99","2"
"ae380eee-5760-424a-ac7d-975015ccf5cf","99","2"
"447e1ab7-758c-45e2-a951-b8ee65ad17ca","99","2"
"9ffca75f-884d-4632-88bc-22e0764051d3","99","2"
"889c9b54-48a2-4bbc-9392-c197e11778df","99","2"
"4832e312-4e23-4005-b6a2-c6b7f5034a23","99","2"
"c3b03261-3f36-4db5-a7b5-bfd7231efc37","99","2"
"71a1e801-b0b7-415e-a771-9d0122e6bd56","99","2"
"2325b9be-579f-4dac-a699-6c4104b68057","99","2"
"8d11e151-d8ce-4668-9223-5d726e62a43c","99","2"
"72df98cb-c10a-48e0-9eb4-6e128a5f8b40","99","2"
"b5160ae1-70b3-4be1-ac30-96d646df65f4","99","2"
"56234214-b302-4822-9ef6-62a1936b382f","99","2"
"346f4fb8-e019-4c6e-b4e5-01b803ea700b","99","2"
"2381b8d7-067d-45fc-a43e-12154ba2b26e","99","2"
"99833ac0-ac8e-4bf3-81d1-9ed3acb4bb13","99","2"
"fd66930e-f044-4a40-8de9-fde4fc4f849b","99","2"
"6cddbdff-268d-4a34-8c73-1e781a0fef83","99","2"
"391e11a6-8b75-4510-a510-2288ce9f197e","99","2"
"0c917083-9d0e-409e-b6e9-d6dba84ce1d1","99","2"
"9fc24b41-db02-4b8c-979b-2e1477a7d8b1","99","2"
"97201ce8-d674-414d-b8f1-6065fa73361f","99","2"
"408ab5fe-81a3-4f7e-abd7-36a9b499d1e1","99","2"
"cf90197a-cd68-4710-b1bc-aba741f46e06","99","2"
"d5dbeb1a-51da-462e-8c9a-50ca7a6e0a45","99","2"
"abc7f035-7baf-4d66-afdd-78abeb95eb21","99","2"
"9443da2c-d00b-4931-b880-546299ac456f","99","2"
"48c9c104-396d-4c1a-92e3-ccd74cf67cf5","99","2"
